,Price,Brand Name,Year,Kms Driven,Fuel Type,Model Variant
2048,2100000,Mercedes Benz,2016,75000,Petrol,Mercedes Benz CL Class 500
2049,150000,Toyota,2004,50000,Diesel,Toyota Qualis 
2050,150000,Toyota,2004,50000,Diesel,Toyota Qualis 
2051,2100000,Mercedes Benz,2016,75000,Petrol,Mercedes Benz CL Class 500
2052,2100000,Mercedes Benz,2016,75000,Diesel,Mercedes Benz C Class 220DIBE Avantgarde Command
2053,550000,Hyundai,2013,53700,Petrol,Hyundai Fluidic Verna 1.6 VTVT SX
2054,457000,Maruti Suzuki,2021,7400,Petrol,Maruti Suzuki Eeco Smiles 7 Seater Standard
2055,500000,Ford,2013,60000,Petrol,Ford EcoSport Titanium 1.0 Ecoboost Opt
2056,95000,Hyundai,2005,39000,Petrol,Hyundai Santro Xing XE
2057,320000,Tata,2017,96000,Diesel,Indica EV2 V2 DL BSIII
2058,60000,Hyundai,2011,48000,Petrol,Hyundai I10 Magna
2059,400000,Skoda,2013,128500,Diesel,Skoda Rapid 1.6 TDI Elegance
2060,400000,Skoda,2013,128500,Diesel,Skoda Rapid 1.6 TDI Elegance
2061,2000000,BMW,2014,55000,Diesel,BMW 3 Series 320d Luxury Line
2062,385000,Maruti Suzuki,2018,36000,Petrol,Maruti Suzuki Alto K10 VXi AMT
2063,580000,Maruti Suzuki,2017,9000,Petrol,Maruti Suzuki Swift VXi
2064,550000,Hyundai,2015,11000,Petrol,Hyundai Grand I10 Asta AT 1.2 Kappa VTVT
2065,550000,Hyundai,2015,11000,Petrol,Hyundai Grand I10 Asta AT 1.2 Kappa VTVT
2066,320000,Hyundai,2011,70730,Diesel,Hyundai Verna Fluidic New
2067,488000,Maruti Suzuki,2018,49000,Petrol,Maruti Suzuki Baleno DELTA 1.2 K12
2068,750000,Skoda,2015,68000,Diesel,Skoda Rapid 1.5 TDI CR Elegance Black Package
2069,515000,Maruti Suzuki,2016,103000,Diesel,Maruti Suzuki Swift Dzire VDi BS IV
2070,550000,Toyota,2009,217000,Petrol,Toyota Innova 2.0 VX 8 STR BS IV
2071,10,Maruti Suzuki,2019,18000,Petrol,Maruti Suzuki Ertiga 
2072,850000,Toyota,2011,130311,Diesel,Toyota Innova 2.5 V 8 STR
2073,575000,Honda,2015,60000,Diesel,Honda City 
2074,690000,Maruti Suzuki,2019,12000,Petrol,Maruti Suzuki Swift Dzire LXi
2075,100000,Maruti Suzuki,2008,83090,LPG,Maruti Suzuki Omni 
2076,640000,Maruti Suzuki,2017,120000,Diesel,Maruti Suzuki Swift Dzire VDi ABS
2077,275000,Hyundai,2009,33000,Petrol,Hyundai I10 Sportz
2078,140000,Ford,2011,162000,Diesel,Ford Figo Diesel ZXI
2079,140000,Ford,2011,162000,Diesel,Ford Figo Diesel ZXI
2080,145000,Maruti Suzuki,2007,83000,CNG,Maruti Suzuki Zen Estilo LXI Green CNG
2081,235000,Chevrolet,2012,75000,Diesel,Chevrolet Beat LT Diesel
2082,80000,Maruti Suzuki,2002,94000,Petrol,Maruti Suzuki Wagon R LXi BS III
2083,80000,Maruti Suzuki,2002,94000,Petrol,Maruti Suzuki Wagon R LXi BS III
2084,670000,Maruti Suzuki,2020,16500,Petrol,Maruti Suzuki Baleno Delta 1.2
2085,100000,Honda,2003,130000,Petrol,Honda City 1.5 EXi New
2086,699999,Toyota,2012,149999,Diesel,Toyota Innova 2.5 GX 8 STR BS IV
2087,650000,Honda,2017,24000,Petrol,Honda Amaze 
2088,395000,Hyundai,2015,10500,Petrol,Hyundai I20 Magna
2089,625000,Maruti Suzuki,2019,37400,Petrol,Maruti Suzuki Baleno Delta 1.2
2090,920000,Maruti Suzuki,2020,15000,Petrol,Maruti Suzuki Vitara Brezza ZDI PLUS DUAL TONE
2091,500000,Maruti Suzuki,2021,7500,Petrol,Maruti Suzuki Eeco 5 STR WITH AC HTR
2092,148000,Maruti Suzuki,2011,24000,Petrol,Maruti Suzuki Alto LX BS IV
2093,650000,Maruti Suzuki,2015,67000,Diesel,Maruti Suzuki Swift 
2094,650000,Maruti Suzuki,2015,67000,Diesel,Maruti Suzuki Swift 
2095,500000,Ashok Leyland,2018,53000,Diesel,Ashok Leyland Stile 
2096,250000,Maruti Suzuki,2011,65000,Petrol,Maruti Suzuki Alto K10 New
2097,600000,Ford,2018,54000,Diesel,Ford Freestyle TREND 1.2 TI-VCT
2098,160000,Maruti Suzuki,2010,70000,Petrol,Maruti Suzuki Alto LXi BS III
2099,265000,Ford,2012,52500,Diesel,Ford Figo Duratorq Diesel ZXI 1.4
2100,150000,Tata,2012,76500,Diesel,Tata Indica Vista LX TDI BS III
2101,355000,Isuzu,2014,130000,Diesel,Isuzu D Max V Cross 4x4
2102,248000,Maruti Suzuki,2012,68000,Petrol,Maruti Suzuki Alto LXi BS III
2103,950000,Mahindra,2016,48000,Diesel,Mahindra XUV 500 W6 1.99
2104,500000,Ford,2017,28500,CNG,Ford Figo 1.2 TITANIUM
2105,170000,Hyundai,2013,54963,Petrol,Hyundai Verna Xi ABS
2106,650000,Hyundai,2020,60000,Diesel,Hyundai I20 Asta 1.4 CRDI
2107,75000,Maruti Suzuki,2008,87000,Petrol,Maruti Suzuki Estilo VXi
2108,995000,Mahindra,2016,77500,Diesel,Mahindra XUV 500 W6 1.99
2109,995000,Mahindra,2016,77500,Diesel,Mahindra XUV 500 W6 1.99
2110,699000,Mahindra,2018,78000,Diesel,Mahindra Xylo H4 BS IV
2111,350000,Honda,2015,86000,Diesel,Honda Amaze Select Variant
2112,82000,Volkswagen,2010,114062,Diesel,Volkswagen Vento 
2113,235000,Hyundai,2014,71645,Petrol,Hyundai Santro Xing 
2114,1500000,Audi,2014,50000,Diesel,Audi A6 
2115,400000,Tata,2015,45500,Petrol,Tata Zest XMS Petrol
2116,290000,Ford,2017,46000,Diesel,Ford Figo Diesel ZXI
2117,345000,Ford,2015,146000,Diesel,Ford EcoSport 
2118,365000,Maruti Suzuki,2011,83000,Diesel,Maruti Suzuki Ritz VDi
2119,275000,Hyundai,2011,22000,Petrol,Hyundai Eon Sportz
2120,435000,Nissan,2015,71300,Petrol,Nissan Sunny XL CVT AT
2121,740000,Hyundai,2016,96000,Diesel,Hyundai Elite I20 1.4 CRDI ASTA (O)
2122,510000,Maruti Suzuki,2016,118000,Diesel,Maruti Suzuki Ciaz 
2123,225000,Renault,2014,200000,Diesel,Renault Duster 
2124,225000,Renault,2014,200000,Diesel,Renault Duster 
2125,525000,Ford,2014,56000,Diesel,Ford EcoSport Titanium 1.5 TDCi Opt
2126,250000,Tata,2011,146000,Diesel,Tata Safari 
2127,500000,Volvo,2008,90000,Petrol,S80 V8 AWD
2128,450000,Mahindra Jeep,2022,13,Diesel,Jeep Wrangler Unlimited 4x4 Diesel
2129,90000,Maruti Suzuki,2009,32400,Petrol,Maruti Suzuki Alto XCITE
2130,265000,Skoda,2012,76000,Diesel,Skoda Rapid 1.5 TDI CR Ambition Plus
2131,11,Audi,2011,89000,Diesel,Audi Q5 2.0 TDI Quattro Premium Plus
2132,325000,Hyundai,2014,87000,Petrol,Hyundai I20 Asta
2133,200000,Skoda,2008,113000,Diesel,Skoda Octavia Rider 1.9 TDI MT
2134,165000,Honda,2005,109000,Petrol,Honda CIty ZX EXi
2135,260000,Tata,2011,51000,Diesel,Tata Indigo ECS LX CR4 BS IV
2136,260000,Tata,2011,51000,Diesel,Tata Indigo ECS LX CR4 BS IV
2137,160000,Honda,2005,109000,Petrol,Honda CIty ZX EXi
2138,230000,Maruti Suzuki,2013,37000,Petrol,Maruti Suzuki Alto 800 
2139,230000,Maruti Suzuki,2013,37000,Petrol,Maruti Suzuki Alto 800 
2140,250000,Renault,2013,86000,Diesel,Renault Duster 110 PS RxL Diesel
2141,260000,Renault,2013,86356,Diesel,Renault Duster 110 PS RxL Diesel
2142,160000,Tata,2009,120000,Diesel,Sumo Grande LX Turbo
2143,16,Mahindra,2022,3215,Petrol,Mahindra Thar Select Variant
2144,225000,Honda,2013,81850,Diesel,Honda Amaze 
2145,650000,Maruti Suzuki,2018,44000,Petrol,Maruti Suzuki Ciaz DELTA 1.4 VVT
2146,465000,Honda,2017,68000,Diesel,Honda Amaze 1.5 SMT I DTEC
2147,90000,Tata,2013,192000,Petrol,Tata Indica LXi
2148,380000,Nissan,2018,18500,Petrol,Nissan Micra Active XV
2149,130000,Maruti Suzuki,2005,163000,Petrol,Maruti Suzuki Alto AX
2150,400000,Ford,2013,99000,Diesel,Ford Fiesta Classic 1.4 Duratorq CLXI
2151,460000,Maruti Suzuki,2017,76000,CNG,Maruti Suzuki Wagon R 1.0 LXi CNG
2152,14,Volkswagen,2010,44000,Petrol,Volkswagen Beetle 1.4 TSI
2153,14,Volkswagen,2010,44000,Petrol,Volkswagen Beetle 1.4 TSI
2154,1200000,Toyota,2015,109000,Diesel,Toyota Innova 2.5 V 7 STR
2155,145000,Tata,2017,110278,Diesel,Tata Indica V2 DLX BS III
2156,95000,Tata,2005,165000,Diesel,Tata Indica V2 
2157,250000,Maruti Suzuki,2010,93000,Petrol,Maruti Suzuki Ritz 
2158,240000,Maruti Suzuki,2013,49500,Petrol,Maruti Suzuki Alto 800 Lxi
2159,695000,Mahindra,2012,100000,Diesel,Mahindra XUV 500 W6 2013
2160,50000,Tata,2012,24633,Petrol,Tata Nano Cx BSIV
2161,94000,Tata,2010,18165,Petrol,Tata Nano 
2162,375000,Honda,2014,65000,Diesel,Honda Amaze 1.5 EMT I DTEC
2163,600000,Hyundai,2020,50,Petrol,Hyundai Santro 
2164,280000,Maruti Suzuki,2014,150000,Diesel,Maruti Suzuki Ritz VDi
2165,300000,Honda,2009,203000,Petrol,Honda City 
2166,160000,Honda,2008,83000,Petrol,Honda CIty ZX 
2167,280000,Maruti Suzuki,2014,36200,Diesel,Maruti Suzuki Ritz Vxi AT BS IV
2168,280000,Maruti Suzuki,2014,36200,Diesel,Maruti Suzuki Ritz Vxi AT BS IV
2169,900000,Mercedes Benz,2011,40000,Diesel,Mercedes Benz C Class 250 CDI Avantgarde
2170,275000,Ford,2012,130000,Diesel,Ford Classic 1.4 TDCi Titanium
2171,1500000,Mahindra,2020,6500,Diesel,Mahindra Marazzo M6 7 STR
2172,1500000,Mahindra,2020,6500,Diesel,Mahindra Marazzo M6 7 STR
2173,105000,Maruti Suzuki,2008,135000,Petrol,Maruti Suzuki Alto LXi
2174,190000,Honda,2007,72000,Petrol,Honda City 1.5 S AT
2175,315000,Ford,2011,82000,Diesel,Ford Figo 
2176,799000,BMW,2007,92000,Diesel,BMW 3 Series 320d Luxury Line
2177,799000,BMW,2007,92000,Diesel,BMW 3 Series 320d Luxury Line
2178,500000,Ford,2013,99500,Diesel,Ford EcoSport Titanium 1.5L TDCi
2179,295000,Volkswagen,2013,80000,Diesel,Volkswagen Polo Highline1.2L D
2180,2000000,Toyota,2021,5900,Diesel,Toyota Innova Crysta 
2181,135000,Maruti Suzuki,2006,100000,Petrol,Maruti Suzuki Alto 
2182,325000,Mahindra,2010,160000,Diesel,Mahindra Bolero SLX
2183,325000,Mahindra,2010,160000,Diesel,Mahindra Bolero SLX
2184,50000,Tata,1999,75000,Diesel,Tata Indica 
2185,49999,Maruti Suzuki,2003,49800,Petrol,Maruti Suzuki Maruti 800 AC
2186,99999,Tata,2008,200000,Diesel,Tata Indica V2 Turbo DLG
2187,330000,Tata,2014,70000,Diesel,Tata Safari 4x2 VX DICOR BS IV
2188,630000,Hyundai,2018,17000,Petrol,Hyundai I20 Asta 1.2
2189,770000,Hyundai,2019,15000,Petrol,Hyundai Elite I20 ASTA 1.2 (O)
2190,100000,Maruti Suzuki,2010,100000,Petrol,Maruti Suzuki Alto LXi BSII
2191,210000,Maruti Suzuki,2011,18000,Petrol,Maruti Suzuki Wagon R VXI BS IV
2192,120000,Honda,2009,50000,Petrol,Honda Civic 1.8 V AT Inspire
2193,120000,Honda,2009,50000,Petrol,Honda Civic 1.8 V AT Inspire
2194,670000,Maruti Suzuki,2017,49600,Diesel,Maruti Suzuki Swift Dzire 
2195,375000,Maruti Suzuki,2014,51000,Petrol,Maruti Suzuki Celerio VXi AMT
2196,450000,Volkswagen,2013,75000,Diesel,Volkswagen Polo Highline1.2L D
2197,396000,Volkswagen,2013,108000,Diesel,Volkswagen Vento New Diesel Highline
2198,396000,Volkswagen,2013,108000,Diesel,Volkswagen Vento New Diesel Highline
2199,260000,Hyundai,2013,122000,Diesel,Hyundai I20 Sportz 1.4 CRDI 6 Speed O
2200,515000,Ford,2014,69800,Diesel,Ford EcoSport 
2201,310000,Volkswagen,2012,75000,Diesel,Volkswagen Vento Highline Plus 1.5 Diesel
2202,170000,Honda,2007,78000,Petrol,Honda Accord 2.3 VTI AT
2203,170000,Toyota,2004,80000,Petrol,Toyota Corolla H2 1.8E
2204,470000,Hyundai,2015,150000,Diesel,Hyundai Verna 1.6 CRDI SX O
2205,300000,Maruti Suzuki,2016,150000,Diesel,Maruti Suzuki Ritz LDi
2206,621000,Maruti Suzuki,2016,73800,Diesel,Maruti Suzuki Baleno Zeta 1.3
2207,125000,Hyundai,2005,125000,Petrol,Hyundai Accent GLS 1.6
2208,220000,Maruti Suzuki,2011,12300,Petrol,Maruti Suzuki Omni 
2209,870000,Toyota,2010,158000,Diesel,Toyota Fortuner 3.0 4x4 MT
2210,500000,Maruti Suzuki,2013,50000,Diesel,Maruti Suzuki Ertiga ZDi
2211,700000,Mahindra,2019,86000,Diesel,Mahindra Bolero DI DX 7 Seater
2212,225000,Maruti Suzuki,2013,135000,Diesel,Maruti Suzuki Swift LDi
2213,225000,Maruti Suzuki,2013,135000,Diesel,Maruti Suzuki Swift LDi
2214,100000,Maruti Suzuki,2005,48000,Petrol,Maruti Suzuki Wagon R LXI BSII
2215,85000,Honda,2003,100000,CNG,Honda City CNG
2216,310000,Chevrolet,2011,97000,Diesel,Chevrolet Cruze LTZ
2217,350000,Toyota,2005,14,Diesel,Toyota Innova Chrome 2.5 GX Diesel 8 Seater
2218,252000,Maruti Suzuki,2010,66666,Petrol,Maruti Suzuki SX4 Vxi BSIV
2219,680000,Mahindra,2019,48000,Diesel,Mahindra TUV300 T8
2220,230000,Tata,2014,180000,Diesel,Xenon XT EX 4x2
2221,390000,Renault,2012,90000,Diesel,Renault Duster 110PS Diesel RxZ Pack
2222,238000,Maruti Suzuki,2016,50240,Petrol,Maruti Suzuki Omni E 8 STR BS IV
2223,590000,Hyundai,2014,60000,Diesel,Hyundai Verna Fluidic 1.4 CRDi
2224,6800000,Audi,2017,39000,Diesel,Audi Q7 45 TDI Technology Pack Sunroof
2225,250000,Maruti Suzuki,2011,47000,Petrol,Maruti Suzuki Alto LX
2226,950000,Toyota,2015,210000,Diesel,Toyota Innova 2.5 V 7 STR
2227,750000,Mahindra,2017,75000,Diesel,Mahindra Bolero ZLX BS IV
2228,750000,Mahindra,2017,75000,Diesel,Mahindra Bolero ZLX BS IV
2229,400000,Renault,2013,57000,Diesel,Renault Duster 110PS Diesel RxZ
2230,850000,Maruti Suzuki,2016,70000,Diesel,Maruti Suzuki Vitara Brezza ZDi
2231,250000,Ford,2012,95000,Diesel,Ford Figo Diesel EXI
2232,10,Maruti Suzuki,2020,9200,Petrol,Maruti Suzuki XL6 ZETA SHVS
2233,475000,Maruti Suzuki,2018,124000,Diesel,Maruti Suzuki Swift Dzire Tour LDi
2234,390000,Maruti Suzuki,2018,87000,Petrol,Maruti Suzuki Swift Dzire ZXi 1.2 BS IV
2235,50000,Tata,2010,54000,Petrol,Tata Nano CX
2236,330000,Hyundai,2013,68900,Petrol,Hyundai I20 Magna 1.2
2237,310000,Chevrolet,2011,118000,Diesel,Chevrolet Cruze LTZ
2238,260000,Honda,2012,91000,Petrol,Honda Jazz 1.2 V MT
2239,12,Mahindra,2019,80000,Diesel,Mahindra Scorpio S4
2240,180000,Maruti Suzuki,2010,90000,Petrol,Maruti Suzuki Wagon R LX BS IV
2241,180000,Maruti Suzuki,2010,90000,Petrol,Maruti Suzuki Wagon R LX BS IV
2242,425000,Hyundai,2013,69500,Petrol,Hyundai I10 Sportz 1.2
2243,739000,Toyota,2016,43000,Diesel,Toyota Etios VD
2244,170000,Datsun,2015,30000,Petrol,Datsun GO T O
2245,390000,Renault,2012,90000,Diesel,Renault Duster 110PS Diesel RxZ Pack
2246,238000,Maruti Suzuki,2016,50240,Petrol,Maruti Suzuki Omni E 8 STR BS IV
2247,590000,Hyundai,2014,60000,Diesel,Hyundai Verna Fluidic 1.4 CRDi
2248,6800000,Audi,2017,39000,Diesel,Audi Q7 45 TDI Technology Pack Sunroof
2249,250000,Maruti Suzuki,2011,47000,Petrol,Maruti Suzuki Alto LX
2250,950000,Toyota,2015,210000,Diesel,Toyota Innova 2.5 V 7 STR
2251,750000,Mahindra,2017,75000,Diesel,Mahindra Bolero ZLX BS IV
2252,400000,Renault,2013,57000,Diesel,Renault Duster 110PS Diesel RxZ
2253,850000,Maruti Suzuki,2016,70000,Diesel,Maruti Suzuki Vitara Brezza ZDi
2254,250000,Ford,2012,95000,Diesel,Ford Figo Diesel EXI
2255,10,Maruti Suzuki,2020,9200,Petrol,Maruti Suzuki XL6 ZETA SHVS
2256,10,Maruti Suzuki,2020,9200,Petrol,Maruti Suzuki XL6 ZETA SHVS
2257,475000,Maruti Suzuki,2018,124000,Diesel,Maruti Suzuki Swift Dzire Tour LDi
2258,390000,Maruti Suzuki,2018,87000,Petrol,Maruti Suzuki Swift Dzire ZXi 1.2 BS IV
2259,50000,Tata,2010,54000,Petrol,Tata Nano CX
2260,330000,Hyundai,2013,68900,Petrol,Hyundai I20 Magna 1.2
2261,310000,Chevrolet,2011,118000,Diesel,Chevrolet Cruze LTZ
2262,260000,Honda,2012,91000,Petrol,Honda Jazz 1.2 V MT
2263,12,Mahindra,2019,80000,Diesel,Mahindra Scorpio S4
2264,180000,Maruti Suzuki,2010,90000,Petrol,Maruti Suzuki Wagon R LX BS IV
2265,425000,Hyundai,2013,69500,Petrol,Hyundai I10 Sportz 1.2
2266,739000,Toyota,2016,43000,Diesel,Toyota Etios VD
2267,170000,Datsun,2015,30000,Petrol,Datsun GO T O
2268,65000,Hyundai,2001,45000,Petrol,Hyundai Santro GL Plus
2269,65000,Hyundai,2001,45000,Petrol,Hyundai Santro GL Plus
2270,45000,Maruti Suzuki,2001,73000,LPG,Maruti Suzuki Maruti 800 Std. LPG
2271,330000,Maruti Suzuki,2009,77000,Petrol,Maruti Suzuki Swift 
2272,415000,Maruti Suzuki,2017,71493,Diesel,Maruti Suzuki Swift Dzire Tour LDi
2273,450000,Toyota,2015,235000,Diesel,Toyota Etios GD
2274,199999,Honda,2003,132000,Petrol,Honda CIty ZX GXi
2275,700000,Toyota,2010,195000,Diesel,Toyota Innova 2.5 G 7 STR BS IV
2276,60000,Maruti Suzuki,2006,50000,Petrol,Maruti Suzuki Alto Std
2277,300000,Hyundai,2014,107000,Petrol,Hyundai Grand I10 Magna AT 1.2 Kappa VTVT
2278,210000,Maruti Suzuki,2022,13000,Petrol,Maruti Suzuki Alto 800 
2279,450000,Mahindra,2013,92000,Diesel,Mahindra XUV 500 W6
2280,750000,Toyota,2013,186000,Diesel,Toyota Innova 2.5 G4 8 STR
2281,1700000,Kia,2019,43000,Diesel,Kia Seltos HTX Plus 1.5 Diesel
2282,260000,Maruti Suzuki,2012,112000,Diesel,Maruti Suzuki Swift ZDi
2283,320000,Toyota,2009,64000,Petrol,Toyota Corolla Altis 1.8 G
2284,320000,Toyota,2009,64000,Petrol,Toyota Corolla Altis 1.8 G
2285,12,Maruti Suzuki,2022,1200,Petrol,Maruti Suzuki XL6 Alpha MT Petrol
2286,630000,Ashok Leyland,2020,30000,Diesel,Ashok Leyland Stile LS Optional
2287,275000,Maruti Suzuki,2011,53000,Petrol,Maruti Suzuki Alto LXi BS III
2288,220000,Honda,2010,152000,Petrol,Honda City 1.5 V MT Exclusive
2289,335000,Maruti Suzuki,2014,100000,Petrol,Stingray VXi Opt
2290,680000,Mahindra,2019,27566,Diesel,Mahindra Bolero Power Plus SLE
2291,120000,Maruti Suzuki,2007,91000,Petrol,Maruti Suzuki Esteem VXi BS III
2292,585000,Volkswagen,2016,78500,Diesel,Volkswagen Vento 
2293,650000,Mahindra,2016,67000,Diesel,Mahindra TUV300 
2294,900000,Mahindra,2017,130000,Diesel,Mahindra Scorpio 
2295,230000,Volkswagen,2010,122000,Diesel,Volkswagen Polo Comfortline 1.2L D
2296,620000,Hyundai,2015,11000,Diesel,Hyundai Elite I20 Asta 1.4 CRDI O
2297,620000,Hyundai,2015,11000,Diesel,Hyundai Elite I20 Asta 1.4 CRDI O
2298,130000,Hyundai,2009,101400,Petrol,Hyundai Accent Executive
2299,360000,Maruti Suzuki,2017,38800,Petrol,Maruti Suzuki Alto K10 VXi AMT
2300,245000,Hyundai,2009,17000,Petrol,Hyundai I10 Magna
2301,160000,Maruti Suzuki,2012,51000,Petrol,Maruti Suzuki Alto LXi BS III
2302,2500000,Jaguar,2012,88858,Diesel,Jaguar XJ 
2303,345000,Toyota,2012,120000,Diesel,Toyota Etios GD
2304,175000,Mahindra,2013,65000,Diesel,Mahindra Scorpio M2DI
2305,900000,Tata,2019,17000,Petrol,Tata Nexon XZA Plus Petrol
2306,3200000,Toyota,2017,28000,Diesel,Toyota Fortuner 2.8 4x2 AT
2307,280000,Renault,2016,30986,Petrol,Renault Kwid RXL
2308,250000,Ford,2012,149000,Diesel,Ford Classic 
2309,140000,Maruti Suzuki,2011,95000,Petrol,Maruti Suzuki Alto K10 VXi AMT
2310,158000,Maruti Suzuki,2008,60000,Petrol,Maruti Suzuki Wagon R VXI BS IV With ABS
2311,250000,Hyundai,2009,41000,CNG,Hyundai Santro Xing 
2312,250000,Hyundai,2009,41000,CNG,Hyundai Santro Xing 
2313,75000,Honda,1999,185000,Petrol,Honda City 
2314,238000,Ford,2014,75000,Diesel,Ford Fiesta Diesel Titanium Plus
2315,130000,Tata,2009,65000,Diesel,Tata Indica Vista LX TDI BS III
2316,188008,Chevrolet,2011,45000,Petrol,Chevrolet Spark LT 1.0
2317,240000,Honda,2009,92000,Petrol,Honda City 1.5 S MT
2318,355000,Toyota,2013,65000,Diesel,Toyota Etios Liva GD
2319,10,Hyundai,2016,126000,Diesel,Hyundai Creta 1.6 SX
2320,95000,Ford,2004,80896,Diesel,Ford Ikon 1.8 EXi NXt
2321,325000,Hyundai,2014,67000,Petrol,Hyundai Xcent 1.2 S CRDI
2322,220000,Maruti Suzuki,2012,92500,Diesel,Maruti Suzuki Ritz VDi
2323,90000,Maruti Suzuki,2010,40000,Petrol,Maruti Suzuki Estilo 
2324,200000,Mahindra,2003,137000,Diesel,Mahindra Scorpio 2.6 Turbo 9 Str
2325,170000,Tata,2018,80000,Diesel,Tata RaceMo 
2326,85000,Mahindra Jeep,2018,25000,Diesel,Mahindra Jeep Jeep Compass Longitude 2.0 Diesel
2327,85000,Mahindra Jeep,2018,25000,Diesel,Mahindra Jeep Jeep Compass Longitude 2.0 Diesel
2328,250000,Ford,2011,110000,Diesel,Ford Figo Duratorq Diesel EXI 1.4
2329,310000,Hyundai,2011,50100,Petrol,Hyundai I20 Asta
2330,125000,Tata,2013,92000,Diesel,Tata Indica V2 ELX
2331,810000,Tata,2020,32000,Petrol,Tata Nexon XMA Petrol
2332,700000,Mahindra,2018,48500,Diesel,Mahindra Xylo H4 ABS BS IV
2333,145000,Honda,2005,121000,Petrol,Honda City 1.5 EXi New
2334,50000,Maruti Suzuki,1997,75000,Petrol,Maruti Suzuki 800 AC BS III
2335,425000,Skoda,2012,70000,Petrol,Skoda Superb Elegance 1.8 TSI MT
2336,225000,Mahindra,2011,170000,Diesel,Mahindra Xylo E4 BS IV
2337,402000,Maruti Suzuki,2017,95000,LPG,Maruti Suzuki Wagon R LXI DUO
2338,135000,Maruti Suzuki,2006,46000,Petrol,Maruti Suzuki Alto LX
2339,430000,Maruti Suzuki,2018,25390,Petrol,Maruti Suzuki Wagon R VXi Minor
2340,245000,Maruti Suzuki,2008,117000,Diesel,Maruti Suzuki Swift Dzire VDi
2341,550000,Hyundai,2012,83241,Diesel,Hyundai Verna Fluidic 
2342,625000,Maruti Suzuki,2019,9600,Petrol,Maruti Suzuki Swift 
2343,430000,Renault,2019,6600,Petrol,Renault Kwid CLIMBER 1.0 AT
2344,1800000,Honda,2019,40000,Petrol,Honda Civic 
2345,590000,Maruti Suzuki,2018,36000,Petrol,Maruti Suzuki Ignis 
2346,269000,Maruti Suzuki,2012,42017,Petrol,Maruti Suzuki Alto K10 Knightracer
2347,265000,Maruti Suzuki,2010,34017,Petrol,Maruti Suzuki Wagon R LXI BS IV
2348,450000,Maruti Suzuki,2010,156000,Petrol,Maruti Suzuki Gypsy King HT BS III
2349,11,Hyundai,2017,58000,Petrol,Hyundai Creta 1.6 SX Plus Petrol AT
2350,90000,Maruti Suzuki,2003,70000,Petrol,Maruti Suzuki Alto LXi
2351,850000,Tata,2018,34200,Diesel,Tata Nexon XZA Plus Diesel Dual Tone
2352,700000,Honda,2017,71000,Petrol,Honda WR V 1.2 I-VTEC S MT
2353,315000,Hyundai,2012,50000,Petrol,Hyundai I10 Era
2354,315000,Hyundai,2012,50000,Petrol,Hyundai I10 Era
2355,299000,Nissan,2018,18000,Petrol,Nissan 370Z 
2356,260000,Maruti Suzuki,2013,74000,Diesel,Maruti Suzuki Swift VDi
2357,450000,Toyota,2015,235000,Diesel,Toyota Etios GD
2358,183000,Hyundai,2011,68000,Petrol,Hyundai I10 Magna Optional 1.1L
2359,1200000,Toyota,2015,170000,Diesel,Toyota Innova 2.5 G BS IV 7 STR
2360,720000,Tata,2018,9000,Diesel,Tata Tigor Revotorq XZ O
2361,550000,Tata,2021,4900,Petrol,Tata Tigor Revotron XE
2362,200000,Tata,2008,120000,Diesel,Tata Indigo CS ELS BS IV
2363,100000,Tata,2011,118000,Diesel,Tata Indica Vista Terra Quadrajet 1.3L
2364,630000,Maruti Suzuki,2016,73000,Petrol,Maruti Suzuki Ciaz ZXi
2365,850000,Toyota,2013,200000,Diesel,Toyota Innova 2.5 VX 8 STR BS III
2366,900000,Toyota,2013,190583,Diesel,Toyota Innova 2.5 V 7 STR
2367,150000,Maruti Suzuki,2006,82000,LPG,Maruti Suzuki Wagon R Duo Lxi
2368,250000,Hyundai,2015,55000,Petrol,Hyundai Eon 
2369,250000,Hyundai,2015,55000,Petrol,Hyundai Eon 
2370,120000,Tata,2015,118000,Diesel,Tata Indica 
2371,900000,Toyota,2010,248300,Diesel,Toyota Fortuner 3.0 MT 4X4
2372,775000,Honda,2017,34000,Petrol,Honda City 
2373,379000,Honda,2014,56000,Diesel,Honda Amaze 1.5 SMT I DTEC
2374,975000,Honda,2018,62000,Diesel,Honda City VX Diesel
2375,625000,Mahindra,2016,850000,Diesel,Mahindra TUV300 T6 Plus
2376,525000,Mahindra,2016,85000,Diesel,Mahindra TUV300 T6 Plus
2377,250000,Chevrolet,2014,55000,Petrol,Chevrolet Beat LT Petrol
2378,625000,Mahindra,2016,85000,Diesel,Mahindra TUV300 T6 Plus
2379,285000,Hyundai,2012,44000,Diesel,Hyundai Verna 1.6 CRDI EX AT
2380,550000,Mahindra,2011,84588,Diesel,Mahindra Scorpio VLS AT 2.2 MHawk
2381,100000,Tata,2008,136560,Diesel,Tata Indigo XL 
2382,850000,Maruti Suzuki,2019,46000,Diesel,Maruti Suzuki Vitara Brezza VDi O
2383,275000,Hyundai,2011,73326,Petrol,Hyundai Santro Xing GL
2384,275000,Hyundai,2011,73326,Petrol,Hyundai Santro Xing GL
2385,675000,Maruti Suzuki,2017,104000,Diesel,Maruti Suzuki Ertiga VDI SHVS LIMITED EDITION
